strategy,tp,sl,rr,horizon_min,train_n,train_net,train_ev,train_wr,train_pf,train_dd,train_streak,train_tp,train_sl,train_time,oos_n,oos_net,oos_ev,oos_wr,oos_pf,oos_dd,oos_streak,oos_tp,oos_sl,oos_time,all_n,all_net,all_wr,all_pf,n_2018,net_2018,wr_2018,tp_2018,sl_2018,time_2018,n_2019,net_2019,wr_2019,tp_2019,sl_2019,time_2019,n_2020,net_2020,wr_2020,tp_2020,sl_2020,time_2020,n_2021,net_2021,wr_2021,tp_2021,sl_2021,time_2021,n_2022,net_2022,wr_2022,tp_2022,sl_2022,time_2022,n_2023,net_2023,wr_2023,tp_2023,sl_2023,time_2023,n_2024,net_2024,wr_2024,tp_2024,sl_2024,time_2024,n_2025,net_2025,wr_2025,tp_2025,sl_2025,time_2025,n_2026,net_2026,wr_2026,tp_2026,sl_2026,time_2026,oos_all_years_positive,train_pos_years
Satellite C - 14:00 Previous Close Continuation,4.0,10.0,0.4,1440,1304,-262.68300000000045,-0.20144401840490833,0.6480061349693251,0.9265023368565249,314.48400000000083,5,818,300,186,949,-387.34100000000035,-0.4081570073761858,0.6743940990516333,0.8683292881083983,483.5510000000006,5,638,288,23,2253,-650.0240000000008,0.6591211717709721,0.9002383754373234,260,-44.86100000000033,0.5653846153846154,139,33,88,261,-128.60100000000057,0.5977011494252874,140,51,70,262,10.096000000000004,0.6984732824427481,181,68,13,261,-32.876999999999725,0.6896551724137931,180,72,9,260,-66.43999999999983,0.6884615384615385,178,76,6,260,-49.016000000000304,0.6730769230769231,174,70,16,262,-99.74800000000027,0.683206106870229,178,80,4,261,-225.57699999999977,0.6475095785440613,169,90,2,166,-13.0,0.7048192771084337,117,48,1,False,1
Satellite C - 14:00 Previous Close Continuation,4.0,12.0,0.3333333333333333,1440,1304,-212.4370000000015,-0.16291180981595207,0.6702453987730062,0.9415206980397702,349.6880000000017,5,844,234,226,949,-296.1760000000004,-0.31209272918862,0.7144362486828241,0.901305426475415,405.01600000000053,5,675,240,34,2253,-508.6130000000019,0.6888592987128274,0.9233280099469037,260,-40.839000000000624,0.573076923076923,141,21,98,261,-139.52100000000064,0.6053639846743295,141,38,82,262,-45.419000000000324,0.7137404580152672,185,60,17,261,-24.144999999999754,0.7164750957854407,187,60,14,260,37.48699999999985,0.7423076923076923,190,55,15,260,-42.77100000000041,0.6961538461538461,179,55,26,262,-90.8280000000002,0.7213740458015268,188,69,5,261,-181.57699999999977,0.7011494252873564,183,76,2,166,19.0,0.7530120481927711,125,40,1,False,1
Satellite C - 14:00 Previous Close Continuation,4.0,15.0,0.26666666666666666,1440,1304,-256.4540000000013,-0.19666717791411145,0.6855828220858896,0.9316160232264571,378.6800000000019,5,862,170,272,949,-293.73300000000063,-0.3095184404636466,0.7502634351949421,0.9060372520279533,384.72300000000064,5,706,192,51,2253,-550.187000000002,0.7128273413226809,0.9199875106598581,260,-7.860000000001037,0.5769230769230769,142,6,112,261,-163.07000000000062,0.6130268199233716,143,27,91,262,-12.28200000000038,0.7519083969465649,194,45,23,261,-65.36799999999926,0.7279693486590039,190,46,25,260,-7.874000000000024,0.7576923076923077,193,46,21,260,-24.670000000000755,0.7269230769230769,185,41,34,262,-31.406000000000176,0.767175572519084,199,50,13,261,-231.6569999999997,0.735632183908046,192,66,3,166,-6.0,0.7831325301204819,130,35,1,False,0
Satellite C - 14:00 Previous Close Continuation,4.0,20.0,0.2,1440,1304,-287.2940000000019,-0.22031748466257817,0.6970858895705522,0.9251582637500787,484.6420000000023,5,876,96,332,949,-393.6610000000005,-0.41481664910432087,0.7776606954689147,0.881613867796774,521.6769999999997,5,730,140,79,2253,-680.9550000000024,0.7310252996005326,0.9049465404116962,260,-15.966000000001031,0.5769230769230769,142,2,116,261,-208.06500000000096,0.6130268199233716,143,14,104,262,-24.9200000000003,0.767175572519084,198,28,36,261,-118.73399999999947,0.7394636015325671,193,28,40,260,80.39099999999985,0.7884615384615384,200,24,36,260,-3.257000000000289,0.7423076923076923,187,22,51,262,-7.747000000000526,0.7938931297709924,206,32,24,261,-297.6569999999997,0.7777777777777778,203,55,3,166,-85.0,0.8072289156626506,134,31,1,False,1
Satellite C - 14:00 Previous Close Continuation,4.0,25.0,0.16,1440,1304,-128.76500000000146,-0.0987461656441729,0.700920245398773,0.9652001346969503,420.666000000002,5,881,51,372,949,-567.8019999999992,-0.5983161222339296,0.7892518440463646,0.8395829283838334,651.9539999999993,5,740,111,98,2253,-696.5670000000007,0.738126941855304,0.9037850218531335,260,-9.559000000000879,0.5769230769230769,142,0,118,261,-181.1240000000007,0.6130268199233716,143,7,111,262,18.874000000000024,0.7748091603053435,200,17,45,261,-75.12499999999977,0.7432950191570882,194,12,55,260,118.16899999999987,0.7961538461538461,202,15,43,260,-27.64500000000021,0.7423076923076923,187,14,59,262,-29.42600000000016,0.8053435114503816,208,23,31,261,-415.73099999999886,0.789272030651341,206,48,7,166,-95.0,0.8373493975903614,139,26,1,False,2
Satellite C - 14:00 Previous Close Continuation,4.0,30.0,0.13333333333333333,1440,1304,-202.0100000000009,-0.15491564417177983,0.7024539877300614,0.9465780293716377,430.28100000000154,5,883,34,387,949,-536.9429999999998,-0.565798735511064,0.8008429926238145,0.8488624212108221,659.7109999999993,5,751,83,115,2253,-738.9530000000007,0.7438970261873058,0.8992439406169553,260,-9.559000000000879,0.5769230769230769,142,0,118,261,-196.24100000000044,0.6130268199233716,143,5,113,262,11.218000000000302,0.7786259541984732,201,10,51,261,-99.16399999999976,0.7432950191570882,194,7,60,260,91.73599999999988,0.8,203,12,45,260,-7.785000000000309,0.7423076923076923,187,8,65,262,-17.670000000000528,0.8091603053435115,209,13,40,261,-388.4879999999989,0.8160919540229885,213,39,9,166,-123.0,0.8554216867469879,142,23,1,False,2
Satellite C - 14:00 Previous Close Continuation,4.0,35.0,0.11428571428571428,1440,1304,-236.50200000000086,-0.18136656441717858,0.7032208588957055,0.9380867798722214,471.0380000000016,5,884,23,397,949,-516.3830000000003,-0.5441338250790309,0.8050579557428873,0.8544001421083348,745.9989999999993,5,754,61,134,2253,-752.8850000000011,0.7461162893919219,0.8977958958716401,260,-9.559000000000879,0.5769230769230769,142,0,118,261,-196.9980000000005,0.6130268199233716,143,3,115,262,-28.90899999999965,0.7786259541984732,201,9,52,261,-108.06599999999958,0.7432950191570882,194,4,63,260,107.02999999999975,0.8038461538461539,204,7,49,260,-19.576000000000477,0.7423076923076923,187,4,69,262,54.981999999999516,0.8129770992366412,210,6,46,261,-352.7889999999993,0.8237547892720306,214,29,18,166,-199.0,0.8614457831325302,143,22,1,False,1
Satellite C - 14:00 Previous Close Continuation,5.0,8.0,0.625,1440,1304,-500.67900000000054,-0.3839562883435587,0.553680981595092,0.873640001998828,538.7920000000006,6,676,441,187,949,-455.18400000000065,-0.4796459430979986,0.5721812434141201,0.8558656235345004,553.1840000000007,7,539,390,20,2253,-955.8630000000012,0.5614735907678651,0.8657566490528938,260,-161.75100000000043,0.4807692307692308,107,68,85,261,-55.04300000000012,0.5517241379310345,121,66,74,262,-124.00400000000036,0.5687022900763359,146,103,13,261,13.345000000000255,0.6091954022988506,157,94,10,260,-173.22599999999989,0.5576923076923077,145,110,5,260,-111.9690000000005,0.5653846153846154,145,101,14,262,-146.63800000000037,0.5725190839694656,148,111,3,261,-240.57699999999977,0.5402298850574713,141,118,2,166,44.0,0.6325301204819277,105,60,1,False,1
Satellite C - 14:00 Previous Close Continuation,5.0,10.0,0.5,1440,1304,-285.4540000000002,-0.21890644171779156,0.598159509202454,0.9289524130951723,358.4010000000003,6,728,335,241,949,-269.9050000000002,-0.28440990516333003,0.6364594309799789,0.9176560067899738,400.11500000000046,5,600,320,29,2253,-555.3590000000004,0.6142920550377274,0.9238771252652299,260,-125.20500000000038,0.48846153846153845,109,38,113,261,-86.20500000000015,0.5670498084291188,123,52,86,262,-46.164999999999964,0.6374045801526718,162,82,18,261,49.11400000000026,0.6666666666666666,171,78,12,260,-76.99299999999994,0.6307692307692307,163,85,12,260,-6.610000000000355,0.6346153846153846,163,77,20,262,-70.71800000000007,0.6450381679389313,167,89,6,261,-221.57699999999977,0.6053639846743295,158,101,2,166,29.0,0.6746987951807228,112,53,1,False,1
Satellite C - 14:00 Previous Close Continuation,5.0,12.0,0.4166666666666667,1440,1304,-219.08600000000138,-0.16801073619632007,0.6219325153374233,0.9463852778416085,430.64200000000073,6,752,260,292,949,-210.17100000000005,-0.22146575342465757,0.6754478398314014,0.9381922714974708,405.44100000000003,5,636,270,43,2253,-429.2570000000014,0.644474034620506,0.9426640805705794,260,-113.18400000000065,0.49230769230769234,110,22,128,261,-98.12500000000023,0.5747126436781609,124,39,98,262,-91.9340000000002,0.6603053435114504,167,71,24,261,46.555000000000064,0.6934865900383141,176,66,19,260,37.601999999999634,0.6884615384615385,175,62,23,260,1.4549999999994725,0.6576923076923077,168,60,32,262,-85.04899999999975,0.6793893129770993,176,78,8,261,-202.57699999999977,0.6551724137931034,171,88,2,166,76.0,0.7289156626506024,121,44,1,False,2
Satellite C - 14:00 Previous Close Continuation,5.0,15.0,0.3333333333333333,1440,1304,-217.9280000000008,-0.16712269938650368,0.6388036809815951,0.9478769086822229,410.1910000000007,6,770,188,346,949,-133.8520000000001,-0.14104531085353011,0.7165437302423604,0.9618399456957897,378.6769999999997,5,672,214,63,2253,-351.7800000000009,0.6715490457168221,0.9542469812411061,260,-75.21800000000098,0.49615384615384617,111,6,143,261,-122.6740000000002,0.5823754789272031,126,28,107,262,-14.488000000000056,0.7099236641221374,178,52,32,261,-18.975999999999203,0.7011494252873564,177,52,32,260,13.427999999999656,0.7038461538461539,178,50,32,260,43.431999999999334,0.6884615384615385,174,43,43,262,-41.626999999999725,0.7251908396946565,187,59,16,261,-219.6569999999997,0.7011494252873564,183,75,3,166,84.0,0.7710843373493976,128,37,1,False,1
Satellite C - 14:00 Previous Close Continuation,5.0,20.0,0.25,1440,1304,-133.58500000000117,-0.10244248466257759,0.6533742331288344,0.9681053805770514,511.30100000000107,6,788,102,414,949,-230.19000000000005,-0.24256059009483671,0.7471022128556375,0.9384885153977791,459.6769999999997,5,699,157,93,2253,-363.7750000000012,0.6928539724811362,0.9541299268953786,260,-83.32400000000098,0.49615384615384617,111,2,147,261,-164.1330000000005,0.5823754789272031,126,14,121,262,-16.864000000000033,0.7251908396946565,182,31,49,261,-50.507999999999356,0.7164750957854407,181,31,49,260,181.2439999999997,0.7461538461538462,188,24,48,260,37.08499999999981,0.7,175,24,61,262,-55.968000000000075,0.7519083969465649,194,41,27,261,-235.3069999999998,0.7547892720306514,197,60,4,166,24.0,0.8012048192771084,133,32,1,False,1
Satellite C - 14:00 Previous Close Continuation,5.0,25.0,0.2,1440,1304,11.74599999999964,0.009007668711656166,0.6572085889570553,1.002890505553014,454.66900000000055,6,792,55,457,949,-408.3979999999988,-0.4303456269757627,0.7597471022128557,0.897273922289002,595.253999999999,5,710,124,115,2253,-396.65199999999913,0.7003994673768309,0.9506605777080477,260,-76.91700000000083,0.49615384615384617,111,0,149,261,-137.19200000000023,0.5823754789272031,126,7,128,262,16.032000000000608,0.732824427480916,183,19,60,261,-11.198999999999614,0.7203065134099617,182,14,65,260,221.0219999999997,0.7538461538461538,190,15,55,260,2.696999999999889,0.7,175,16,69,262,-61.41399999999999,0.767175572519084,197,29,36,261,-363.6809999999987,0.7662835249042146,200,52,9,166,14.0,0.8313253012048193,138,27,1,False,2
Satellite C - 14:00 Previous Close Continuation,5.0,30.0,0.16666666666666666,1440,1304,-37.09699999999998,-0.028448619631901824,0.6587423312883436,0.9910013166793288,459.5980000000002,6,794,35,475,949,-337.2759999999996,-0.35540147523709126,0.7734457323498419,0.9150326994971634,556.0109999999991,5,723,91,135,2253,-374.3729999999996,0.7070572569906791,0.9537352576108765,260,-76.91700000000083,0.49615384615384617,111,0,149,261,-152.30899999999997,0.5823754789272031,126,5,130,262,8.062000000000808,0.7366412213740458,184,11,67,261,-11.521999999999707,0.7203065134099617,182,7,72,260,195.58899999999971,0.7576923076923077,191,12,57,260,28.749999999999773,0.7,175,8,77,262,-35.58800000000065,0.7748091603053435,199,17,46,261,-314.43799999999874,0.7969348659003831,208,42,11,166,-16.0,0.8493975903614458,141,24,1,False,2
Satellite C - 14:00 Previous Close Continuation,5.0,35.0,0.14285714285714285,1440,1304,-75.58899999999994,-0.05796702453987725,0.6595092024539877,0.9818556672325194,500.35500000000025,6,795,24,485,949,-385.6560000000002,-0.4063814541622763,0.7766069546891464,0.9043116288405946,686.2989999999991,5,725,69,155,2253,-461.2450000000001,0.7088326675543719,0.9437253341958347,260,-76.91700000000083,0.49615384615384617,111,0,149,261,-153.06600000000003,0.5823754789272031,126,3,132,262,-37.064999999999145,0.7366412213740458,184,10,68,261,-20.423999999999523,0.7203065134099617,182,4,75,260,211.88299999999958,0.7615384615384615,192,7,61,260,16.958999999999605,0.7,175,4,81,262,26.12399999999934,0.7786259541984732,200,9,53,261,-332.7389999999991,0.8007662835249042,208,33,20,166,-96.0,0.8554216867469879,142,23,1,False,1
Satellite C - 14:00 Previous Close Continuation,6.0,8.0,0.75,1440,1304,-716.0420000000017,-0.5491119631901854,0.504601226993865,0.8371430377956098,742.4390000000019,10,591,492,221,949,-599.5130000000008,-0.63173129610116,0.5205479452054794,0.8303253889412475,671.5130000000008,14,487,436,26,2253,-1315.5550000000026,0.511318242343542,0.8341053741810908,260,-162.9230000000009,0.4461538461538462,92,72,96,261,-130.57800000000088,0.49808429118773945,98,75,88,262,-138.83100000000036,0.5267175572519084,133,114,15,261,-26.88599999999974,0.5555555555555556,141,106,14,260,-256.82399999999984,0.49615384615384617,127,125,8,260,-141.57700000000068,0.5153846153846153,130,111,19,262,-171.35900000000038,0.5267175572519084,135,123,4,261,-281.57699999999977,0.4904214559386973,128,131,2,166,-5.0,0.5662650602409639,94,71,1,False,0
Satellite C - 14:00 Previous Close Continuation,6.0,10.0,0.6,1440,1304,-466.87300000000073,-0.35803144171779194,0.5521472392638037,0.8954517188090972,505.95500000000106,7,641,375,288,949,-431.4740000000004,-0.4546617492096948,0.5858798735511064,0.8843109490800758,533.1140000000007,8,547,364,38,2253,-898.3470000000011,0.5663559698180204,0.8903816150434971,260,-129.9990000000007,0.45384615384615384,93,41,126,261,-177.74000000000092,0.5134099616858238,100,61,100,262,-26.815999999999576,0.6030534351145038,150,89,23,261,45.94800000000032,0.6245210727969349,156,86,19,260,-178.26599999999985,0.5653846153846154,142,98,20,260,-66.63800000000037,0.5769230769230769,145,88,27,262,-90.25900000000024,0.6030534351145038,154,100,8,261,-255.57699999999977,0.5593869731800766,146,113,2,166,-19.0,0.6144578313253012,102,63,1,False,1
Satellite C - 14:00 Previous Close Continuation,6.0,12.0,0.5,1440,1304,-404.67900000000236,-0.3103366564417196,0.5766871165644172,0.9112120220816425,510.444000000002,7,663,292,349,949,-376.75700000000006,-0.39700421496311916,0.6269757639620653,0.9034119124034745,511.6700000000001,6,583,310,56,2253,-781.4360000000024,0.5978695073235686,0.9076149705561406,260,-122.97800000000097,0.4576923076923077,94,25,141,261,-181.121000000001,0.5210727969348659,101,45,115,262,-81.58499999999981,0.6259541984732825,155,78,29,261,35.18299999999999,0.6513409961685823,161,72,28,260,-54.178000000000566,0.6269230769230769,152,72,36,260,-57.66000000000054,0.6038461538461538,150,69,41,262,-124.51999999999975,0.6335877862595419,161,89,12,261,-229.57699999999977,0.6130268199233716,160,99,2,166,35.0,0.6746987951807228,112,53,1,False,1
Satellite C - 14:00 Previous Close Continuation,6.0,15.0,0.4,1440,1304,-382.7440000000015,-0.29351533742331404,0.5958588957055214,0.917903865689262,471.7050000000015,7,683,210,411,949,-218.5200000000002,-0.23026343519494227,0.6733403582718651,0.9451914061970931,401.6769999999997,5,623,242,84,2253,-601.2640000000017,0.6284953395472703,0.9304825583210294,260,-89.5510000000013,0.46153846153846156,95,8,157,261,-207.70700000000102,0.5287356321839081,103,32,126,262,36.14700000000039,0.683206106870229,168,56,38,261,-31.66599999999903,0.6590038314176245,162,55,44,260,-89.96700000000055,0.6461538461538462,155,59,46,260,23.302999999998974,0.6384615384615384,157,47,56,262,-49.795999999999594,0.6870229007633588,173,66,23,261,-215.0269999999996,0.6666666666666666,174,83,4,166,23.0,0.7168674698795181,119,46,1,False,1
Satellite C - 14:00 Previous Close Continuation,6.0,20.0,0.3,1440,1304,-357.0190000000018,-0.27378757668711795,0.6088957055214724,0.9245426619847559,589.5120000000018,7,698,117,489,949,-206.89499999999998,-0.21801369863013698,0.7123287671232876,0.9506050254692279,444.6769999999997,5,658,176,115,2253,-563.9140000000018,0.6524633821571239,0.9367808424811428,260,-88.79200000000151,0.46153846153846156,95,2,163,261,-256.8630000000012,0.5287356321839081,103,16,142,262,17.771000000000413,0.6984732824427481,172,35,55,261,-64.1779999999992,0.6743295019157088,166,33,62,260,35.042999999999665,0.6807692307692308,162,31,67,260,23.95599999999945,0.6538461538461539,159,27,74,262,-53.17399999999975,0.7175572519083969,181,46,35,261,-178.67699999999968,0.7318007662835249,191,65,5,166,1.0,0.7650602409638554,127,38,1,False,2
Satellite C - 14:00 Previous Close Continuation,6.0,25.0,0.24,1440,1304,-175.44500000000107,-0.13454371165644255,0.6142638036809815,0.9616621174870521,542.3840000000012,7,702,62,540,949,-405.09999999999854,-0.426870389884087,0.726027397260274,0.9091491167773618,614.253999999999,5,670,138,141,2253,-580.5449999999996,0.6613404349755881,0.9357465735822343,260,-82.38500000000136,0.46153846153846156,95,0,165,261,-230.2120000000009,0.5287356321839081,103,8,150,262,56.92600000000107,0.7099236641221374,172,21,69,261,-25.006999999999607,0.6781609195402298,167,15,79,260,105.23299999999972,0.6923076923076923,165,18,77,260,-0.7990000000006603,0.6538461538461539,159,16,85,262,-72.24999999999932,0.732824427480916,184,33,45,261,-329.05099999999857,0.7432950191570882,194,57,10,166,-3.0,0.8012048192771084,133,32,1,False,2
Satellite C - 14:00 Previous Close Continuation,6.0,30.0,0.2,1440,1304,-227.67200000000048,-0.17459509202454024,0.61579754601227,0.9509381511945885,550.2230000000006,7,704,40,560,949,-400.61299999999915,-0.4221422550052678,0.7386722866174921,0.9114706727944241,626.2779999999989,5,681,104,164,2253,-628.2849999999996,0.6675543719485131,0.9314526718112758,260,-82.38500000000136,0.46153846153846156,95,0,165,261,-244.2390000000005,0.5287356321839081,103,5,153,262,39.95600000000127,0.7137404580152672,173,13,76,261,-30.3299999999997,0.6781609195402298,167,8,86,260,89.3259999999998,0.6961538461538461,166,14,80,260,25.253999999999223,0.6538461538461539,159,8,93,262,-72.79199999999992,0.7366412213740458,185,20,57,261,-298.07499999999845,0.7739463601532567,201,47,13,166,-55.0,0.8192771084337349,136,29,1,False,2
Satellite C - 14:00 Previous Close Continuation,6.0,35.0,0.17142857142857143,1440,1304,-265.86200000000053,-0.2038819018404912,0.6165644171779141,0.9432488739940658,595.9800000000007,7,705,27,572,949,-375.41299999999933,-0.3955879873551099,0.7449947312961012,0.9171726081605766,678.9859999999985,5,686,78,185,2253,-641.2749999999999,0.6706613404349756,0.9304260720259813,260,-82.38500000000136,0.46153846153846156,95,0,165,261,-244.99600000000055,0.5287356321839081,103,3,155,262,-15.170999999998685,0.7137404580152672,173,12,77,261,-21.86599999999953,0.6781609195402298,167,4,90,260,98.55599999999959,0.7,167,8,85,260,13.462999999999056,0.6538461538461539,159,4,97,262,-25.079999999999927,0.7404580152671756,186,12,64,261,-286.79599999999846,0.7816091954022989,202,36,23,166,-77.0,0.8373493975903614,139,26,1,False,1
Satellite C - 14:00 Previous Close Continuation,7.5,8.0,0.9375,1440,1304,-721.9970000000014,-0.5536786809815962,0.4624233128834356,0.847537563036194,748.8980000000015,10,501,528,275,949,-524.2680000000014,-0.5524425711275041,0.4773445732349842,0.8636868876358302,608.7710000000013,14,438,475,36,2253,-1246.2650000000028,0.46870838881491345,0.8547752583133972,260,-164.3030000000008,0.4076923076923077,74,75,111,261,-204.56600000000094,0.4521072796934866,72,81,108,262,-148.08500000000026,0.48091603053435117,115,125,22,261,-31.300999999999704,0.49808429118773945,124,117,20,260,-173.74199999999973,0.47307692307692306,116,130,14,260,-145.18200000000115,0.46923076923076923,111,121,28,262,-162.00900000000047,0.48091603053435117,122,135,5,261,-213.57699999999977,0.45977011494252873,120,139,2,166,-3.5,0.5120481927710844,85,80,1,False,0
