family,variant,exit,exit_type,initial_rr,n_2023,n_2024,n_2025,n_2026,net_2023,net_2024,net_2025,net_2026,n,positive,negative,win_rate,tp_count,sl_count,eod_count,net,ev,pf,max_dd,max_loss_streak,streak_start,streak_end,avg_tp,avg_sl,avg_rr
body15_fade_840,r=0.35,PREVx025_R1,prev,1.0,161,152,151,95,-88.40674999999982,-156.09387499999957,-209.65625000000045,131.55612499999893,559,249,310,0.44543828264758495,224,285,50,-322.6007500000009,-0.5771033094812181,0.9045392890301922,636.3079999999998,12,2023-08-21,2023-09-12,12.502749999999997,12.502749999999997,1.0
body15_fade_840,r=0.35,PREVx025_R125,prev,1.25,161,152,151,95,-102.72937499999966,-184.30549999999917,-144.04193750000036,269.7393124999975,559,228,331,0.407871198568873,190,301,68,-161.3375000000017,-0.2886180679785362,0.9546280991096388,622.9277499999987,12,2023-08-21,2023-09-12,15.628437499999999,12.502749999999997,1.25
body15_cont_840,r=0.5,F10_10,fixed,1.0,116,108,102,69,4.856999999999971,-1.3769999999999527,57.603000000000065,-110.0,395,195,200,0.4936708860759494,165,168,62,-48.916999999999916,-0.12384050632911371,0.9727332420669604,170.0,8,2024-09-02,2024-09-24,10.0,10.0,1.0
body15_cont_840,r=0.5,F15_15,fixed,1.0,116,108,102,69,-91.84099999999967,89.29699999999889,54.28099999999995,-195.0,395,196,199,0.4962025316455696,128,140,127,-143.26300000000083,-0.36269113924050844,0.9398509783143089,270.0,6,2026-06-02,2026-06-18,15.0,15.0,1.0
body15_cont_840,r=0.5,F20_20,fixed,1.0,116,108,102,69,-172.04099999999903,194.19299999999816,26.5,-189.50999999999976,395,197,198,0.49873417721518987,101,107,187,-140.85800000000063,-0.3566025316455712,0.9485284203087239,329.0799999999999,6,2026-04-29,2026-05-12,20.0,20.0,1.0
body15_cont_840,r=0.5,F20_15,fixed,1.3333333333333333,116,108,102,69,-143.5779999999993,176.61599999999885,81.05799999999954,-160.0,395,186,209,0.4708860759493671,93,145,157,-45.904000000000906,-0.11621265822785039,0.9814107410636582,235.0,6,2026-04-29,2026-05-12,20.0,15.0,1.3333333333333335
body15_cont_840,r=0.5,F25_20,fixed,1.25,116,108,102,69,-144.57799999999907,152.253999999999,-129.75699999999915,-369.7399999999998,395,181,214,0.4582278481012658,64,117,214,-491.820999999999,-1.2451164556962,0.8338298852873767,627.4899999999993,7,2025-12-23,2026-01-12,25.0,20.0,1.25
body15_cont_840,r=0.5,F30_25,fixed,1.2,116,108,102,69,-131.42799999999875,128.65399999999863,-122.30699999999979,-264.03999999999905,395,186,209,0.4708860759493671,60,92,243,-389.12099999999896,-0.9851164556961999,0.8784252182041775,605.532999999999,6,2024-03-18,2024-04-08,30.0,25.0,1.1999999999999997
body15_cont_840,r=0.5,F40_30,fixed,1.3333333333333333,116,108,102,69,-144.71899999999846,134.56299999999828,-322.3349999999991,-272.69999999999845,395,184,211,0.46582278481012657,36,79,280,-605.1909999999978,-1.532129113924045,0.8287280918972927,731.6739999999972,6,2024-03-18,2024-04-08,40.0,30.0,1.3333333333333335
body15_cont_840,r=0.5,R60x075_R1,r60,1.0,116,108,102,69,-38.374374999999475,14.64037499999813,-108.1131249999986,-190.7360000000008,395,182,213,0.4607594936708861,176,208,11,-322.58312500000073,-0.8166661392405082,0.8083020660232175,349.81437499999896,8,2025-04-30,2025-05-26,7.788548417721525,7.788548417721525,1.0
body15_cont_840,r=0.5,R60x075_R125,r60,1.25,116,108,102,69,-23.172218749999303,-21.57571875000113,-30.76071874999826,-225.07621875000018,395,164,231,0.4151898734177215,154,224,17,-300.5848749999989,-0.7609743670886048,0.8338141732239938,337.56799999999674,8,2024-08-30,2024-09-23,9.735685522151908,7.788548417721525,1.25
body15_cont_840,r=0.5,R60x1_R1,r60,1.0,116,108,102,69,-60.012999999999465,71.89250000000061,-21.519499999996242,-330.57400000000143,395,187,208,0.47341772151898737,181,200,14,-340.21399999999653,-0.861301265822776,0.8291504880209407,430.1809999999941,8,2025-04-30,2025-05-26,9.381520253164567,9.381520253164567,1.0
body15_cont_840,r=0.5,R60x1_R125,r60,1.25,116,108,102,69,-46.706999999999255,10.079499999998916,-53.96462499999677,-497.34162499999866,395,161,234,0.40759493670886077,150,223,22,-587.9337499999958,-1.488439873417711,0.7386749147430866,617.5067499999948,8,2025-04-30,2025-05-26,11.726900316455707,9.381520253164567,1.25
body15_cont_840,r=0.5,ASIAx025_R1,asia,1.0,116,108,102,69,-15.399499999999989,46.035124999999994,-65.73437499999977,-228.04187500000035,395,186,209,0.4708860759493671,180,205,10,-263.1406250000001,-0.6661787974683547,0.8470187468301876,400.9852500000003,6,2025-10-15,2025-10-28,8.11690284810126,8.11690284810126,1.0
body15_cont_840,r=0.5,ASIAx025_R125,asia,1.25,116,108,102,69,-21.322874999999897,2.1539687500003026,7.711624999999714,-206.4104374999997,395,166,229,0.42025316455696204,155,223,17,-217.86771874999957,-0.5515638449367077,0.8818211895518575,362.29312500000015,8,2024-08-30,2024-09-23,10.146128560126575,8.11690284810126,1.25
body15_cont_840,r=0.5,ASIAx033_R1,asia,1.0,116,108,102,69,-12.10568499999992,60.135745000000725,63.37249499999983,-262.37747000000024,395,190,205,0.4810126582278481,182,199,14,-150.97491499999973,-0.3822149746835436,0.9224575696159357,380.02566500000034,6,2026-04-29,2026-05-12,9.684797126582275,9.684797126582275,1.0
body15_cont_840,r=0.5,ASIAx033_R125,asia,1.25,116,108,102,69,-29.12244624999991,0.10381625000087524,86.24186374999951,-206.3273850000013,395,166,229,0.42025316455696204,151,218,26,-149.10415125000083,-0.3774788639240527,0.9288410166780744,275.5585362500018,8,2024-08-30,2024-09-23,12.105996408227844,9.684797126582275,1.25
body15_cont_840,r=0.5,PREVx025_R1,prev,1.0,115,107,102,68,-52.739124999999945,-0.0422499999996262,-44.19724999999937,-296.3737499999992,392,187,205,0.4770408163265306,170,184,38,-393.3523749999981,-1.003449936224485,0.8399817933860529,537.9271249999985,8,2024-08-30,2024-09-23,12.403565051020408,12.403565051020408,1.0
body15_cont_840,r=0.5,PREVx025_R125,prev,1.25,115,107,102,68,-91.1530937499996,23.2387187500004,-24.914406249999615,-338.1279999999994,392,167,225,0.4260204081632653,141,199,52,-430.95678124999824,-1.0993795440050975,0.8372411069167862,604.2243125000001,9,2025-09-15,2025-10-20,15.504456313775512,12.403565051020408,1.25
body15_fade_840,r=0.5,F10_10,fixed,1.0,116,108,102,69,-114.50700000000006,-68.32499999999959,-179.6510000000003,-10.0,395,177,218,0.4481012658227848,149,184,62,-372.48299999999995,-0.9429949367088606,0.8090299869929387,408.3110000000004,5,2023-09-26,2023-10-06,10.0,10.0,1.0
body15_fade_840,r=0.5,F15_15,fixed,1.0,116,108,102,69,-16.821000000000367,-293.19499999999925,-201.31599999999935,75.0,395,178,217,0.4506329113924051,124,143,128,-436.33199999999897,-1.1046379746835417,0.8277470028676465,615.3399999999995,10,2024-11-20,2024-12-17,15.0,15.0,1.0
body15_fade_840,r=0.5,F20_20,fixed,1.0,116,108,102,69,16.142999999999574,-281.95099999999866,-96.97099999999864,146.72000000000025,395,185,210,0.46835443037974683,102,106,187,-216.05899999999747,-0.5469848101265758,0.9225209252921983,464.13399999999797,8,2024-11-29,2024-12-17,20.0,20.0,1.0
body15_fade_840,r=0.5,F20_15,fixed,1.3333333333333333,116,108,102,69,-11.120000000000346,-216.9769999999994,-144.69499999999925,107.89000000000033,395,170,225,0.43037974683544306,93,149,153,-264.9019999999987,-0.6706379746835409,0.8992931948717096,477.1159999999993,10,2024-11-20,2024-12-17,20.0,15.0,1.3333333333333335
body15_fade_840,r=0.5,F25_20,fixed,1.25,116,108,102,69,14.455999999999904,-297.5609999999979,-78.8809999999994,117.21000000000004,395,176,219,0.44556962025316454,78,112,205,-244.77599999999734,-0.6196860759493603,0.9163999547805104,468.89199999999755,8,2024-11-29,2024-12-17,25.0,20.0,1.25
body15_fade_840,r=0.5,F30_25,fixed,1.2,116,108,102,69,18.518999999999778,-193.0999999999974,70.57200000000103,116.02999999999884,395,182,213,0.4607594936708861,71,79,245,12.021000000002232,0.030432911392410715,1.0039594874701876,350.2959999999971,8,2024-11-29,2024-12-17,30.0,25.0,1.1999999999999997
body15_fade_840,r=0.5,F40_30,fixed,1.3333333333333333,116,108,102,69,14.292999999999893,-316.3169999999966,256.28500000000076,276.4699999999989,395,185,210,0.46835443037974683,51,67,277,230.73100000000295,0.5841291139240581,1.071709082365169,481.6609999999953,8,2024-04-08,2024-05-02,40.0,30.0,1.3333333333333335
body15_fade_840,r=0.5,R60x075_R1,r60,1.0,116,108,102,69,-25.282375000000968,-214.1518749999991,-83.94962500000213,106.6160000000009,395,170,225,0.43037974683544306,165,221,9,-216.7678750000013,-0.5487794303797502,0.8670825398416735,356.5080000000012,9,2023-08-22,2023-09-05,7.788548417721525,7.788548417721525,1.0
body15_fade_840,r=0.5,R60x075_R125,r60,1.25,116,108,102,69,-26.636843750001077,-239.49009374999977,-67.79100000000255,154.97015625000182,395,150,245,0.379746835443038,144,240,11,-178.94778125000158,-0.4530323575949407,0.8985158251631976,380.1286562500012,13,2024-10-14,2024-11-18,9.735685522151908,7.788548417721525,1.25
body15_fade_840,r=0.5,R60x1_R1,r60,1.0,116,108,102,69,12.473999999999478,-204.08750000000123,-84.46150000000307,162.97599999999966,395,179,216,0.4531645569620253,173,212,10,-113.09900000000516,-0.28632658227849406,0.9398542343046589,327.65250000000515,9,2023-08-22,2023-09-05,9.381520253164567,9.381520253164567,1.0
body15_fade_840,r=0.5,R60x1_R125,r60,1.25,116,108,102,69,0.3964999999990937,-254.5251250000025,-131.46137500000202,288.9258749999999,395,156,239,0.3949367088607595,146,232,17,-96.66412500000553,-0.24471930379748236,0.952584060860119,419.44150000000445,10,2024-10-21,2024-11-18,11.726900316455707,9.381520253164567,1.25
body15_fade_840,r=0.5,ASIAx025_R1,asia,1.0,116,108,102,69,-34.76350000000025,-192.7533749999999,-173.67337500000076,108.9868749999996,395,170,225,0.43037974683544306,167,221,7,-292.2033750000013,-0.7397553797468387,0.8318175068355718,455.58050000000105,9,2023-08-22,2023-09-05,8.11690284810126,8.11690284810126,1.0
body15_fade_840,r=0.5,ASIAx025_R125,asia,1.25,116,108,102,69,-38.800500000000284,-185.71906249999984,-220.3818125000006,104.8489374999995,395,150,245,0.379746835443038,145,239,11,-340.05243750000125,-0.8608922468354462,0.8212351873971311,479.1781250000003,10,2024-10-21,2024-11-18,10.146128560126575,8.11690284810126,1.25
body15_fade_840,r=0.5,ASIAx033_R1,asia,1.0,116,108,102,69,-38.226765000000306,-206.98859500000063,-206.34369000000055,127.57916999999995,395,172,223,0.43544303797468353,167,217,11,-323.9798800000016,-0.8202022278481053,0.8410403686518471,512.696945000001,9,2023-08-22,2023-09-05,9.684797126582275,9.684797126582275,1.0
body15_fade_840,r=0.5,ASIAx033_R125,asia,1.25,116,108,102,69,-50.572767500000325,-223.96798625000122,-110.17381375000089,238.8205287499995,395,156,239,0.3949367088607595,148,230,17,-145.8940387500029,-0.36935199683545034,0.9314885994977635,512.1409312500019,13,2024-10-14,2024-11-18,12.105996408227844,9.684797126582275,1.25
body15_fade_840,r=0.5,PREVx025_R1,prev,1.0,115,107,102,68,-22.571125000000052,-90.55412499999954,-102.03499999999997,148.3644999999991,392,183,209,0.46683673469387754,161,193,38,-66.79575000000045,-0.17039732142857258,0.9708089510563771,364.0663749999994,9,2023-08-22,2023-09-05,12.403565051020408,12.403565051020408,1.0
body15_fade_840,r=0.5,PREVx025_R125,prev,1.25,115,107,102,68,-11.754562499999864,-121.89534374999917,-63.50778124999968,202.15331249999784,392,166,226,0.42346938775510207,137,205,50,4.9956249999990945,0.012743941326528303,1.0020520125228982,388.7631249999991,9,2023-08-22,2023-09-05,15.504456313775512,12.403565051020408,1.25
asia_morning_alignment,same,F10_10,fixed,1.0,120,108,141,84,-264.86500000000046,260.6119999999996,136.7800000000002,-80.0,453,225,228,0.4966887417218543,207,197,49,52.52699999999936,0.11595364238410455,1.0253386640990485,274.86500000000046,11,2023-02-01,2023-02-28,10.0,10.0,1.0
asia_morning_alignment,same,F15_15,fixed,1.0,120,108,141,84,-284.42700000000127,220.7169999999985,137.11399999999958,0.0,453,219,234,0.48344370860927155,172,160,121,73.40399999999681,0.1620397350993307,1.0268032413357937,312.0940000000012,13,2023-01-27,2023-02-28,15.0,15.0,1.0
asia_morning_alignment,same,F20_20,fixed,1.0,120,108,141,84,-294.4040000000018,371.17899999999804,212.0960000000009,-69.5600000000004,453,224,229,0.49448123620309054,142,131,180,219.31099999999674,0.48413024282559985,1.06920952361116,343.6940000000018,13,2023-01-27,2023-02-28,20.0,20.0,1.0
asia_morning_alignment,same,F20_15,fixed,1.3333333333333333,120,108,141,84,-259.24300000000153,345.23599999999783,137.19700000000012,-82.75,453,202,251,0.445916114790287,130,174,149,140.43999999999642,0.3100220750551797,1.047506066799401,301.91000000000145,13,2023-01-27,2023-02-28,20.0,15.0,1.3333333333333333
asia_morning_alignment,same,F25_20,fixed,1.25,120,108,141,84,-322.3650000000018,423.7499999999982,2.175999999999476,-189.5600000000004,453,206,247,0.45474613686534215,96,144,213,-85.99900000000457,-0.18984326710817787,0.9750565656958228,621.1800000000007,13,2023-01-27,2023-02-28,25.0,20.0,1.25
asia_morning_alignment,same,F30_25,fixed,1.2,120,108,141,84,-343.21900000000164,412.8409999999981,36.01499999999896,-175.58600000000024,453,212,241,0.46799116997792495,79,115,259,-69.94900000000484,-0.15441280353201953,0.9813929399096408,677.4690000000005,13,2023-01-27,2023-02-28,30.0,25.0,1.1999999999999997
asia_morning_alignment,same,F40_30,fixed,1.3333333333333333,120,108,141,84,-342.72700000000145,357.75699999999824,-44.18900000000076,-121.54600000000028,453,212,241,0.46799116997792495,48,100,305,-150.70500000000425,-0.3326821192053074,0.9632828658002804,685.4930000000004,13,2023-01-27,2023-02-28,40.0,30.0,1.3333333333333333
asia_morning_alignment,same,R60x075_R1,r60,1.0,120,108,141,84,-93.84262499999983,58.86424999999997,131.1368749999972,32.431499999994685,453,230,223,0.5077262693156733,230,218,5,128.58999999999202,0.28386313465781904,1.0702523798580936,118.84262499999983,10,2023-02-01,2023-02-22,8.408219370860923,8.408219370860923,1.0
asia_morning_alignment,same,R60x075_R125,r60,1.25,120,108,141,84,-149.1453124999995,88.64453124999966,110.83681249999728,-29.219375000003765,453,199,254,0.4392935982339956,196,248,9,21.116656249993667,0.046615135209699045,1.0101314344360997,175.3953124999995,11,2023-02-01,2023-02-28,10.510274213576155,8.408219370860923,1.25
asia_morning_alignment,same,R60x1_R1,r60,1.0,120,108,141,84,-71.58099999999968,74.93050000000153,53.161999999995714,-133.12050000000363,453,224,229,0.49448123620309054,222,219,12,-76.60900000000606,-0.16911479028698911,0.9675777682412854,224.7925000000041,11,2023-02-01,2023-02-28,10.439483443708589,10.439483443708589,1.0
asia_morning_alignment,same,R60x1_R125,r60,1.25,120,108,141,84,-109.46337499999919,108.34600000000103,43.42462499999601,-105.87275000000443,453,201,252,0.44370860927152317,195,242,16,-63.56550000000658,-0.14032119205299465,0.9755409923241276,229.65637500000537,11,2023-02-01,2023-02-28,13.049354304635738,10.439483443708589,1.25
asia_morning_alignment,same,ASIAx025_R1,asia,1.0,120,108,141,84,-78.97312500000015,10.630249999999705,112.61612500000035,-207.34100000000126,453,219,234,0.48344370860927155,218,229,6,-163.06775000000135,-0.35997295805739815,0.9179420464940674,228.48362500000098,10,2023-02-01,2023-02-22,8.48272709713024,8.48272709713024,1.0
asia_morning_alignment,same,ASIAx025_R125,asia,1.25,120,108,141,84,-135.8881249999999,74.28003124999967,195.00696874999997,-241.08196875000212,453,198,255,0.4370860927152318,194,250,9,-107.68309375000237,-0.23771102373068956,0.9501614712912531,255.93050000000213,11,2023-02-01,2023-02-28,10.6034088714128,8.48272709713024,1.25
asia_morning_alignment,same,ASIAx033_R1,asia,1.0,120,108,141,84,-83.82719500000022,16.203405000000174,121.55798000000026,-119.16080000000261,453,224,229,0.49448123620309054,221,223,9,-65.22661000000235,-0.14398810154525907,0.9718988928034223,287.02566499999944,10,2023-02-01,2023-02-22,10.237050927152318,10.237050927152318,1.0
asia_morning_alignment,same,ASIAx033_R125,asia,1.25,120,108,141,84,-153.64503249999996,70.05717875000013,140.81067000000058,-250.061698750003,453,196,257,0.4326710816777042,189,250,14,-192.83888250000217,-0.4256928973509982,0.9258998078363836,386.55537749999917,11,2023-02-01,2023-02-28,12.796313658940397,10.237050927152318,1.25
asia_morning_alignment,same,PREVx025_R1,prev,1.0,117,108,139,83,-125.28100000000018,127.30424999999957,-146.87212500000044,-240.03750000000105,447,217,230,0.4854586129753915,206,210,31,-384.8863750000021,-0.8610433445190203,0.8757524642573921,580.4103749999996,10,2023-02-01,2023-02-22,13.729734060402675,13.729734060402675,1.0
asia_morning_alignment,same,PREVx025_R125,prev,1.25,117,108,139,83,-174.44128124999986,176.7303749999994,-158.36846874999944,-233.90303125000193,447,196,251,0.43847874720357943,174,230,43,-389.98240625000176,-0.8724438618568272,0.8818069125011948,615.7005937499981,11,2023-02-01,2023-02-28,17.16216757550335,13.729734060402675,1.25
stretch_fade_600,z1_rsi55,F10_10,fixed,1.0,127,131,124,87,138.9600000000005,-194.84199999999987,-126.60300000000007,-130.0,469,222,247,0.47334754797441364,199,232,38,-312.48499999999945,-0.6662793176972269,0.8680847776456924,505.9150000000002,7,2024-12-13,2025-01-02,10.0,10.0,1.0
stretch_fade_600,z1_rsi55,F15_15,fixed,1.0,127,131,124,87,101.68100000000004,-201.3529999999987,-120.30000000000018,-255.0,469,228,241,0.4861407249466951,159,194,116,-474.97199999999884,-1.0127334754797417,0.8504230600144361,617.927999999999,12,2025-11-24,2025-12-18,15.0,15.0,1.0
stretch_fade_600,z1_rsi55,F20_20,fixed,1.0,127,131,124,87,84.98100000000068,-258.92299999999796,-202.7899999999986,-488.3599999999997,469,225,244,0.47974413646055436,120,165,184,-865.0919999999956,-1.8445458422174745,0.7776954895999545,985.7699999999963,7,2024-12-13,2025-01-02,20.0,20.0,1.0
stretch_fade_600,z1_rsi55,F20_15,fixed,1.3333333333333333,127,131,124,87,124.1890000000003,-217.94399999999928,-184.16599999999926,-395.0,469,207,262,0.44136460554371004,108,210,151,-672.9209999999982,-1.4347995735607637,0.8038706431874504,851.0369999999987,12,2025-11-24,2025-12-18,20.0,15.0,1.3333333333333333
stretch_fade_600,z1_rsi55,F25_20,fixed,1.25,127,131,124,87,62.380000000000564,-257.69299999999794,-127.91299999999819,-423.3599999999997,469,220,249,0.4690831556503198,90,168,211,-746.5859999999952,-1.591867803837943,0.8117680695074448,848.3519999999958,9,2026-05-12,2026-06-01,25.0,20.0,1.25
stretch_fade_600,z1_rsi55,F30_25,fixed,1.2,127,131,124,87,-32.05799999999931,-299.442999999997,202.7050000000013,-413.5599999999995,469,232,237,0.4946695095948827,81,131,257,-542.3559999999945,-1.1564093816631014,0.872987755813203,644.0209999999954,17,2026-04-23,2026-06-01,30.0,25.0,1.1999999999999997
stretch_fade_600,z1_rsi55,F40_30,fixed,1.3333333333333333,127,131,124,87,-61.38999999999896,-286.98499999999694,54.83800000000019,-315.26599999999917,469,231,238,0.4925373134328358,54,107,308,-608.8029999999949,-1.2980874200426331,0.8681380636187399,842.4749999999958,11,2026-05-08,2026-06-01,40.0,30.0,1.3333333333333333
