strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
prevclose_1000close_to_1001,15.0,5.0,480,-0.5329000016412281,1291,-534.2899999999975,-0.41385747482571456,0.33694810224632066,0.8629240793510751,423
prevclose_1000close_to_1001,8.0,12.0,240,-0.5360396382604385,1291,-546.288,-0.423151045701007,0.4562354763749032,0.8003425280853294,1077
prevclose_1000close_to_1001,10.0,12.0,240,-0.536143440468394,1291,-546.0490000000002,-0.4229659178931063,0.45313710302091403,0.8027421438993368,1132
prevclose_1000close_to_1001,5.0,15.0,480,-0.5370393835932632,1291,-538.4519999999982,-0.4170813323005408,0.5770720371804803,0.8628392738010362,511
prevclose_1000close_to_1001,12.0,25.0,480,-0.5372219867693313,1291,-534.4149999999972,-0.4139542989930265,0.47714949651433,0.8933427294473981,982
prevclose_1000close_to_1001,4.0,15.0,480,-0.538125695134669,1291,-541.5899999999992,-0.4195120061967461,0.6196746707978311,0.8482261807946528,428
prevclose_1000close_to_1001,20.0,8.0,1440,-0.5391189470894535,1291,-534.9349999999943,-0.4143570875290428,0.3710302091402014,0.9032923291193805,516
prevclose_1000close_to_1001,6.0,10.0,240,-0.5418529807829064,1291,-553.3589999999981,-0.4286281951975198,0.4632068164213788,0.7924685323130266,940
prevclose_1000close_to_1001,12.0,10.0,240,-0.544071617134741,1291,-554.8249999999975,-0.4297637490317564,0.4492641363284276,0.7979351564238476,1132
prevclose_1000close_to_1001,6.0,5.0,480,-0.5441872609329659,1291,-549.2059999999999,-0.425411309062742,0.4229279628195198,0.8376078586056547,221
prevclose_1000close_to_1001,20.0,15.0,240,-0.549120528997403,1291,-559.5039999999981,-0.43338807126258566,0.45313710302091403,0.8011235108362926,1235
prevclose_1000close_to_1001,4.0,10.0,480,-0.5522419826385307,1291,-557.0249999999992,-0.43146785437645174,0.5987606506584043,0.8397436358494373,319
prevclose_1000close_to_1001,5.0,10.0,480,-0.5538321657035089,1291,-556.5869999999986,-0.4311285824941895,0.5553834237025561,0.8538305382082141,389
prevclose_1000close_to_1001,8.0,15.0,240,-0.5547983699295946,1291,-566.1589999999997,-0.43854298993028634,0.45778466305189774,0.7952838102676475,1107
prevclose_1000close_to_1001,4.0,30.0,480,-0.5554355732140746,1291,-559.4470000000001,-0.4333439194422929,0.6258714175058094,0.8452292622144908,530
prevclose_1000close_to_1001,30.0,15.0,240,-0.5564773876990714,1291,-567.419999999998,-0.43951975213013017,0.45313710302091403,0.7983097574257363,1244
prevclose_1000close_to_1001,15.0,15.0,240,-0.5574634989903254,1291,-568.4819999999984,-0.44034237025561457,0.45313710302091403,0.7979322680217429,1219
prevclose_1000close_to_1001,12.0,12.0,240,-0.5621252671685802,1291,-574.033999999999,-0.44464291247095195,0.45236250968241676,0.7926519330630507,1169
prevclose_1000close_to_1001,6.0,12.0,240,-0.5627295804474637,1291,-575.5929999999994,-0.44585050348566957,0.46553059643687067,0.7864457439076381,974
prevclose_1000close_to_1001,8.0,30.0,240,-0.5651671298559031,1291,-577.2219999999988,-0.4471123160340812,0.45778466305189774,0.7921151548830733,1144
prevclose_1000close_to_1001,8.0,20.0,240,-0.5651718128474975,1291,-577.2269999999992,-0.44711618900077393,0.45778466305189774,0.7921137284956541,1132
prevclose_1000close_to_1001,8.0,25.0,240,-0.5656447799743369,1291,-577.7319999999991,-0.447507358636715,0.45778466305189774,0.7919696898226353,1140
prevclose_1000close_to_1001,5.0,30.0,480,-0.5663349955576341,1291,-568.6049999999989,-0.4404376452362501,0.5832687838884586,0.8575380761595852,622
prevclose_1000close_to_1001,20.0,20.0,240,-0.5689049117137184,1291,-580.5719999999976,-0.4497072037180462,0.45313710302091403,0.7951687698808079,1260
prevclose_1000close_to_1001,8.0,5.0,1440,-0.5699289607794337,1291,-572.9009999999992,-0.4437652982184347,0.3648334624322231,0.852908033148397,144
prevclose_1000close_to_1001,25.0,15.0,240,-0.5700816991281455,1291,-582.0909999999978,-0.45088381099922376,0.45313710302091403,0.7930949296988197,1242
prevclose_1000close_to_1001,15.0,12.0,480,-0.5706088696684807,1291,-568.8009999999938,-0.44058946553059164,0.4500387296669249,0.8853098926092772,849
prevclose_1000close_to_1001,20.0,25.0,240,-0.5728072474879268,1291,-584.7339999999976,-0.4529310611928719,0.45313710302091403,0.7940028620205931,1269
prevclose_1000close_to_1001,4.0,15.0,1440,-0.5733475500808091,1291,-576.0789999999995,-0.44622695584817934,0.6762199845081333,0.8546363631775767,276
prevclose_1000close_to_1001,10.0,30.0,480,-0.5735583090160149,1291,-572.0689999999981,-0.44312083656080414,0.4941905499612703,0.883082863813688,918
prevclose_1000close_to_1001,10.0,20.0,480,-0.5756039135977696,1291,-574.2529999999972,-0.4448125484120815,0.4918667699457785,0.8821111206457305,858
prevclose_1000close_to_1001,30.0,20.0,240,-0.5762374714484662,1291,-588.4879999999976,-0.4558388845855907,0.45313710302091403,0.7923759310638764,1269
prevclose_1000close_to_1001,10.0,15.0,240,-0.5767806010566237,1291,-589.3339999999998,-0.45649419054996115,0.4539116963594113,0.7905012571687772,1163
prevclose_1000close_to_1001,20.0,30.0,240,-0.5770148920983198,1291,-589.2239999999974,-0.45640898528272456,0.45313710302091403,0.792748898715603,1273
prevclose_1000close_to_1001,15.0,20.0,240,-0.5772203293270285,1291,-589.5499999999979,-0.4566615027110751,0.45313710302091403,0.7920012475338635,1244
prevclose_1000close_to_1001,30.0,8.0,1440,-0.5781217171384987,1291,-574.6199999999949,-0.4450968241673082,0.36793183578621225,0.89660194646449,608
prevclose_1000close_to_1001,12.0,12.0,480,-0.5790245818935057,1291,-577.7749999999942,-0.4475406661502666,0.45778466305189774,0.8813763241288914,771
prevclose_1000close_to_1001,8.0,25.0,480,-0.57917428127648,1291,-578.7779999999989,-0.448317583268783,0.5151045701006971,0.8756517894318911,807
prevclose_1000close_to_1001,30.0,25.0,240,-0.5801350496090789,1291,-592.6499999999976,-0.4590627420604164,0.45313710302091403,0.7912141181742544,1278
prevclose_1000close_to_1001,10.0,5.0,1440,-0.5803560133230877,1291,-582.7599999999984,-0.45140201394267887,0.3338497288923315,0.8570231992592571,191
prevclose_1000close_to_1001,4.0,25.0,480,-0.5806676345726239,1291,-585.8209999999999,-0.45377304415182024,0.6250968241673122,0.8389298927484208,517
prevclose_1000close_to_1001,15.0,25.0,240,-0.5811172704860558,1291,-593.7119999999979,-0.4598853601859008,0.45313710302091403,0.7908399840200334,1253
prevclose_1000close_to_1001,8.0,30.0,480,-0.5825743962102468,1291,-582.2579999999989,-0.4510131680867536,0.5158791634391944,0.875104569662057,823
prevclose_1000close_to_1001,6.0,15.0,240,-0.5832296772884329,1291,-597.463999999999,-0.4627916343919435,0.4670797831138652,0.7807274415497911,1004
prevclose_1000close_to_1001,4.0,10.0,1440,-0.5837537313330555,1291,-587.9269999999992,-0.455404337722695,0.6421378776142526,0.8455083734084796,169
prevclose_1000close_to_1001,8.0,20.0,480,-0.5839083317298159,1291,-583.679999999998,-0.45211463981409605,0.5143299767621998,0.874515091813297,764
prevclose_1000close_to_1001,30.0,30.0,240,-0.5843375772860746,1291,-597.1399999999974,-0.46254066615026906,0.45313710302091403,0.7899645591134019,1282
prevclose_1000close_to_1001,15.0,30.0,240,-0.5853191130517826,1291,-598.2019999999977,-0.46336328427575346,0.45313710302091403,0.7895910158266992,1257
prevclose_1000close_to_1001,5.0,25.0,480,-0.5870182728596628,1291,-590.1019999999987,-0.4570890782339262,0.5824941905499613,0.852760659657955,608
prevclose_1000close_to_1001,10.0,25.0,480,-0.5896176617060712,1291,-588.5889999999981,-0.45591711851277933,0.49264136328427577,0.8797687414946951,902
prevclose_1000close_to_1001,25.0,20.0,240,-0.5897969748064082,1291,-603.1589999999974,-0.46720294345468427,0.45313710302091403,0.7871998650857054,1267
prevclose_1000close_to_1001,12.0,10.0,480,-0.5913091259289951,1291,-590.7419999999947,-0.4575848179705614,0.4469403563129357,0.8767181692228048,683
prevclose_1000close_to_1001,5.0,12.0,480,-0.5930583018821818,1291,-597.0229999999976,-0.4624500387296651,0.5654531371030209,0.8472802608772175,446
prevclose_1000close_to_1001,6.0,30.0,240,-0.593533065147673,1291,-608.5269999999982,-0.47136096049573833,0.4670797831138652,0.7775703646953129,1041
prevclose_1000close_to_1001,6.0,20.0,240,-0.5935377186650592,1291,-608.5319999999986,-0.47136483346243113,0.4670797831138652,0.7775689436049047,1029
prevclose_1000close_to_1001,25.0,25.0,240,-0.5936857797755885,1291,-607.3209999999974,-0.47042680092951,0.45313710302091403,0.7860456415484794,1276
prevclose_1000close_to_1001,6.0,25.0,240,-0.5940077092275521,1291,-609.0369999999984,-0.4717560030983721,0.4670797831138652,0.7774254402250028,1037
prevclose_1000close_to_1001,10.0,20.0,240,-0.596473697829582,1291,-610.4019999999994,-0.47281332300542167,0.4539116963594113,0.784624938473291,1188
prevclose_1000close_to_1001,25.0,30.0,240,-0.5978788716639601,1291,-611.8109999999972,-0.47390472501936265,0.45313710302091403,0.7848042450275138,1280
prevclose_1000close_to_1001,4.0,20.0,480,-0.598984135393305,1291,-605.022999999999,-0.4686467854376445,0.6243222308288149,0.8343427545370564,480
prevclose_1000close_to_1001,8.0,10.0,480,-0.5998927734723267,1291,-601.205999999997,-0.46569016266459873,0.4856700232378002,0.8645401271084008,542
prevclose_1000close_to_1001,10.0,25.0,240,-0.6003581597459693,1291,-614.5639999999994,-0.4760371804802474,0.4539116963594113,0.7834743862252613,1197
prevclose_1000close_to_1001,5.0,20.0,480,-0.6009247517580765,1291,-604.5929999999978,-0.4683137103020897,0.5817195972114639,0.8495013398419078,569
prevclose_1000close_to_1001,15.0,10.0,480,-0.6012140624468215,1291,-600.6109999999944,-0.4652292796281909,0.4384198295894655,0.8768888079914643,760
prevclose_1000close_to_1001,8.0,8.0,1440,-0.6025415289940428,1291,-602.4649999999967,-0.46666537567776667,0.4624322230828815,0.8734919734655789,268
prevclose_1000close_to_1001,12.0,15.0,240,-0.6025870378577199,1291,-617.3189999999986,-0.4781711851278068,0.45313710302091403,0.7805730872092946,1200
prevclose_1000close_to_1001,10.0,30.0,240,-0.6045465803754726,1291,-619.0539999999992,-0.47951510457010005,0.4539116963594113,0.7822369386098926,1201
prevclose_1000close_to_1001,4.0,12.0,480,-0.6062353623131507,1291,-613.2809999999986,-0.4750433772269548,0.6072811773818745,0.8285052989393735,369
prevclose_1000close_to_1001,6.0,15.0,480,-0.60864220442473,1291,-611.4629999999977,-0.473635166537566,0.5445391169635941,0.8551331114670684,595
prevclose_1000close_to_1001,4.0,20.0,1440,-0.610212099752404,1291,-614.1240000000005,-0.47569635941130944,0.6855151045701007,0.8483294291398137,339
prevclose_1000close_to_1001,8.0,12.0,480,-0.614789144169786,1291,-616.1549999999968,-0.4772695584817946,0.4957397366382649,0.8644145634939154,613
prevclose_1000close_to_1001,10.0,12.0,480,-0.6156451262937949,1291,-616.0819999999953,-0.4772130131680831,0.47250193648334626,0.8702535930864487,698
prevclose_1000close_to_1001,6.0,10.0,480,-0.6191699234001095,1291,-623.3389999999979,-0.48283423702555994,0.52285050348567,0.8470962242513818,465
prevclose_1000close_to_1001,30.0,5.0,1440,-0.6207063341319439,1291,-622.9419999999973,-0.48252672347017606,0.2773044151820294,0.8591002566740228,395
prevclose_1000close_to_1001,12.0,20.0,240,-0.622195919568272,1291,-638.3869999999981,-0.49449031758326734,0.45313710302091403,0.7747710972935297,1225
prevclose_1000close_to_1001,12.0,25.0,240,-0.6260638931420716,1291,-642.5489999999982,-0.49771417505809307,0.45313710302091403,0.7736350973065871,1234
prevclose_1000close_to_1001,12.0,30.0,240,-0.6302345803393947,1291,-647.0389999999979,-0.5011920991479457,0.45313710302091403,0.7724133006735042,1238
prevclose_1000close_to_1001,10.0,10.0,480,-0.6358550698121073,1291,-637.3999999999958,-0.4937257939581687,0.4616576297443842,0.8636126221874926,617
prevclose_1000close_to_1001,12.0,5.0,1440,-0.6389781686402103,1291,-643.1869999999976,-0.4982083656080539,0.30983733539891556,0.8476561981873758,227
prevclose_1000close_to_1001,25.0,5.0,1440,-0.6412915897620073,1291,-644.4409999999975,-0.49917970565452946,0.27807900852052675,0.8540724863071462,372
prevclose_1000close_to_1001,5.0,10.0,1440,-0.6494199418599322,1291,-653.6899999999987,-0.5063439194422917,0.5933384972889233,0.8477006452959704,210
prevclose_1000close_to_1001,25.0,8.0,1440,-0.6542193654923703,1291,-652.6069999999952,-0.5055050348566965,0.36793183578621225,0.8825688393657571,580
prevclose_1000close_to_1001,6.0,12.0,480,-0.6545724024448524,1291,-659.8129999999971,-0.5110867544539095,0.5329202168861348,0.8422385049535613,526
prevclose_1000close_to_1001,4.0,30.0,1440,-0.6577113875598076,1291,-663.5280000000016,-0.5139643687064304,0.6909372579395817,0.8390485465860201,397
prevclose_1000close_to_1001,10.0,8.0,1440,-0.6618345138801307,1291,-662.5019999999959,-0.5131696359411277,0.4268009295120062,0.8690978627351497,333
prevclose_1000close_to_1001,12.0,8.0,1440,-0.6626194845157949,1291,-662.4669999999951,-0.5131425251742797,0.4027885360185902,0.873891474639027,383
prevclose_1000close_to_1001,15.0,5.0,1440,-0.6700015136054387,1291,-675.0759999999973,-0.5229093725793937,0.2927962819519752,0.8438870026395164,277
prevclose_1000close_to_1001,4.0,12.0,1440,-0.6702564504236332,1291,-677.8359999999993,-0.5250472501936478,0.6591789310611929,0.829692185854298,210
prevclose_1000close_to_1001,20.0,15.0,1440,-0.6711205581665108,1291,-666.7969999999953,-0.5164965143299731,0.4384198295894655,0.8981128016156564,826
prevclose_1000close_to_1001,4.0,25.0,1440,-0.6722326739926885,1291,-678.8100000000018,-0.5258017041053461,0.6886134779240899,0.8354725863992509,373
prevclose_1000close_to_1001,6.0,20.0,480,-0.6794710156716576,1291,-685.0189999999977,-0.5306111541440726,0.5499612703330752,0.8416324856629362,658
prevclose_1000close_to_1001,5.0,15.0,1440,-0.6845539890568125,1291,-688.9739999999983,-0.5336746707978298,0.627420604182804,0.8481533404991208,334
prevclose_1000close_to_1001,6.0,30.0,480,-0.6849609095664835,1291,-690.6719999999987,-0.5349899302865985,0.5515104570100697,0.8409745910518969,713
prevclose_1000close_to_1001,6.0,25.0,480,-0.6882997351412622,1291,-694.2019999999986,-0.5377242447714939,0.5507358636715725,0.8400708643912197,698
prevclose_1000close_to_1001,15.0,8.0,1440,-0.6916705923264723,1291,-691.7789999999948,-0.535847405112312,0.3841982958946553,0.8723930678445679,449
prevclose_1000close_to_1001,20.0,10.0,1440,-0.7095702214376601,1291,-707.6829999999945,-0.5481665375677727,0.4004647560030984,0.883328365423613,619
prevclose_1000close_to_1001,5.0,12.0,1440,-0.7098790355420982,1291,-716.0229999999985,-0.5546266460108432,0.6119287374128582,0.8397670251577832,262
prevclose_1000close_to_1001,6.0,10.0,1440,-0.7148747926845158,1291,-719.9169999999983,-0.5576429124709514,0.552285050348567,0.8458739994570716,255
prevclose_1000close_to_1001,20.0,20.0,1440,-0.7150459490580017,1291,-711.2199999999971,-0.5509062742060395,0.45081332300542215,0.8938344825815533,949
prevclose_1000close_to_1001,30.0,15.0,1440,-0.7548756356018986,1291,-752.3149999999964,-0.5827381874515851,0.43299767621998453,0.8861824324733222,934
prevclose_1000close_to_1001,6.0,15.0,1440,-0.7573319154187583,1291,-762.6199999999985,-0.5907203718048013,0.5879163439194423,0.8461442244064628,393
prevclose_1000close_to_1001,5.0,20.0,1440,-0.7579086152022219,1291,-765.1639999999995,-0.5926909372579392,0.6367157242447715,0.8362757091005418,408
prevclose_1000close_to_1001,20.0,12.0,1440,-0.761090247270697,1291,-759.5389999999945,-0.5883338497288881,0.4206041828040279,0.8809100357972803,709
prevclose_1000close_to_1001,25.0,15.0,1440,-0.7733461341055684,1291,-771.3539999999962,-0.5974856700232348,0.4345468628969791,0.8830025868678731,900
prevclose_1000close_to_1001,6.0,12.0,1440,-0.7820313595923547,1291,-789.1699999999985,-0.6112858249419043,0.5716498838109992,0.8379657813920898,314
prevclose_1000close_to_1001,15.0,20.0,1440,-0.7980270684662525,1291,-797.1759999999967,-0.6174872192099122,0.46553059643687067,0.8771348311662778,859
prevclose_1000close_to_1001,30.0,10.0,1440,-0.8080031331999432,1291,-809.1489999999953,-0.6267614252517393,0.39659178931061195,0.8675152967913176,720
prevclose_1000close_to_1001,8.0,10.0,1440,-0.808826798648173,1291,-815.0599999999972,-0.6313400464755982,0.49109217660728116,0.8433810899374093,342
prevclose_1000close_to_1001,12.0,20.0,1440,-0.8171154891350267,1291,-818.0049999999969,-0.6336212238574724,0.482571649883811,0.8687884419043529,770
prevclose_1000close_to_1001,8.0,15.0,1440,-0.8216875524498507,1291,-826.4599999999975,-0.6401704105344675,0.528272656855151,0.8506351071295418,503
prevclose_1000close_to_1001,25.0,20.0,1440,-0.8219701711471967,1291,-820.776999999998,-0.6357683965917877,0.4469403563129357,0.8786302160673376,1023
prevclose_1000close_to_1001,15.0,15.0,1440,-0.822467823494525,1291,-822.9289999999953,-0.6374353214562318,0.45236250968241676,0.8708295374136938,742
prevclose_1000close_to_1001,10.0,15.0,1440,-0.8276224545749142,1291,-830.722999999997,-0.643472501936481,0.4941905499612703,0.8585446250659415,593
prevclose_1000close_to_1001,25.0,10.0,1440,-0.8282251922784825,1291,-830.1869999999956,-0.6430573199070454,0.39736638264910923,0.8638477471877779,689
prevclose_1000close_to_1001,10.0,20.0,1440,-0.8358532287389431,1291,-838.6349999999984,-0.6496010844306727,0.506584043377227,0.860153171410605,693
prevclose_1000close_to_1001,8.0,20.0,1440,-0.8374541209608163,1291,-842.2469999999992,-0.6523989155693255,0.5414407436096049,0.8509603601808552,596
prevclose_1000close_to_1001,5.0,30.0,1440,-0.8379875862880134,1291,-849.0240000000008,-0.6576483346243228,0.6421378776142526,0.8226550977280651,476
prevclose_1000close_to_1001,12.0,15.0,1440,-0.8417350695692726,1291,-844.0799999999958,-0.6538187451587885,0.4694035631293571,0.8622404564043799,662
prevclose_1000close_to_1001,30.0,12.0,1440,-0.8436003648854948,1291,-844.5509999999954,-0.6541835786212202,0.4159566227730441,0.8686405121792995,813
prevclose_1000close_to_1001,6.0,20.0,1440,-0.8439937169110416,1291,-852.7239999999999,-0.6605143299767622,0.5987606506584043,0.8333477955311028,474
prevclose_1000close_to_1001,12.0,10.0,1440,-0.8460231481113502,1291,-850.6509999999957,-0.6589085979860541,0.4322230828814872,0.8519294665324266,471
prevclose_1000close_to_1001,30.0,20.0,1440,-0.8472982553444759,1291,-846.7379999999982,-0.6558776142525161,0.44461657629744383,0.8755626214356291,1057
prevclose_1000close_to_1001,5.0,25.0,1440,-0.8550216526878401,1291,-867.113000000001,-0.6716599535244004,0.6398140975987606,0.8189934424463721,448
prevclose_1000close_to_1001,15.0,10.0,1440,-0.8573961471251389,1291,-861.4329999999952,-0.6672602633617314,0.4144074360960496,0.854850322446065,545
prevclose_1000close_to_1001,20.0,25.0,1440,-0.8630528330550559,1291,-862.6839999999979,-0.6682292796281936,0.4539116963594113,0.8746558675276689,1009
prevclose_1000close_to_1001,10.0,10.0,1440,-0.8773554187641057,1291,-884.8409999999965,-0.6853919442292769,0.45546088303640586,0.8402351799627227,416
prevclose_1000close_to_1001,20.0,30.0,1440,-0.8836163146554916,1291,-883.7389999999975,-0.6845383423702537,0.45546088303640586,0.8724623295574021,1049
prevclose_1000close_to_1001,25.0,12.0,1440,-0.8854927199032621,1291,-888.1049999999955,-0.6879202168861313,0.41673121611154146,0.8616079226953478,781
prevclose_1000close_to_1001,8.0,12.0,1440,-0.892887076335037,1291,-901.798999999997,-0.6985274980635143,0.5104570100697134,0.8347255282447756,409
prevclose_1000close_to_1001,15.0,12.0,1440,-0.9055350605883205,1291,-910.0209999999947,-0.7048962044926372,0.4345468628969791,0.853908085262412,630
prevclose_1000close_to_1001,12.0,12.0,1440,-0.9254857024043415,1291,-932.1599999999951,-0.722044926413629,0.4515879163439194,0.8452691870623429,553
prevclose_1000close_to_1001,15.0,25.0,1440,-0.9415476865077295,1291,-945.1549999999977,-0.7321107668474033,0.4678543764523625,0.8582181651098978,916
prevclose_1000close_to_1001,15.0,30.0,1440,-0.947809874901897,1291,-951.5349999999974,-0.7370526723470158,0.4694035631293571,0.8578377521531602,955
prevclose_1000close_to_1001,12.0,25.0,1440,-0.9504326533767471,1291,-955.9759999999981,-0.7404926413632827,0.48489542989930284,0.8505419241990898,825
prevclose_1000close_to_1001,8.0,25.0,1440,-0.9532104658054971,1291,-963.0020000000006,-0.7459349341595667,0.5437645236250969,0.8336204224546654,647
prevclose_1000close_to_1001,10.0,12.0,1440,-0.9549467244714351,1291,-964.6889999999962,-0.7472416731216083,0.4748257164988381,0.8338870494821466,491
prevclose_1000close_to_1001,12.0,30.0,1440,-0.9656224724656071,1291,-971.6359999999979,-0.7526227730441503,0.48644461657629745,0.8490297146866772,860
prevclose_1000close_to_1001,8.0,30.0,1440,-0.9675755497314669,1291,-977.9440000000004,-0.7575089078233931,0.5453137103020914,0.8319373134964471,679
prevclose_1000close_to_1001,6.0,25.0,1440,-0.9682163197258815,1291,-983.3900000000015,-0.7617273431448501,0.6018590240123934,0.8132397180145549,517
prevclose_1000close_to_1001,10.0,25.0,1440,-0.9695136481377594,1291,-977.54,-0.7571959721146397,0.5089078233927188,0.8411997046029248,745
prevclose_1000close_to_1001,25.0,25.0,1440,-0.9702845115789603,1291,-973.5609999999988,-0.7541138652207582,0.4500387296669249,0.8599655423186817,1085
prevclose_1000close_to_1001,30.0,25.0,1440,-0.9786211384480091,1291,-982.0859999999991,-0.7607172734314478,0.447714949651433,0.8593358109260724,1120
prevclose_1000close_to_1001,6.0,30.0,1440,-0.9844516772440726,1291,-1000.3980000000013,-0.7749016266460118,0.6041828040278854,0.8112644627101299,546
prevclose_1000close_to_1001,10.0,30.0,1440,-0.9850767645503304,1291,-993.6659999999999,-0.769687064291247,0.5104570100697134,0.8395218404407819,779
prevclose_1000close_to_1001,25.0,30.0,1440,-0.9907621826739222,1291,-994.6159999999984,-0.7704229279628183,0.4515879163439194,0.8579933697991055,1125
prevclose_1000close_to_1001,30.0,30.0,1440,-0.9962531147555823,1291,-1000.1679999999988,-0.7747234701781555,0.4492641363284276,0.8578401962953979,1161
