strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
london_us_same1530,12.0,30.0,1440,-0.47903944318091785,1291,-473.1529999999909,-0.3665011618900007,0.5243996901626646,0.921183556777048,868
london_us_same1530,12.0,5.0,1440,-0.48150680202693613,1291,-480.33599999999706,-0.3720650658404315,0.3245546088303641,0.8824403006444135,249
london_us_same1530,20.0,8.0,120,-0.4826322188801138,1291,-484.3550000000009,-0.3751781564678551,0.4515879163439194,0.8592242956564449,957
london_us_same1530,4.0,15.0,1440,-0.48557685156534275,1291,-485.29799999999636,-0.3759085979860545,0.6762199845081333,0.8752254204892386,277
london_us_same1530,20.0,20.0,120,-0.486363726740306,1291,-487.1899999999989,-0.37737412858249336,0.4740511231603408,0.8664313997931182,1214
london_us_same1530,12.0,15.0,480,-0.4866307177383694,1291,-483.462999999997,-0.37448721920991246,0.4810224632068164,0.8983764420456513,882
london_us_same1530,10.0,25.0,1440,-0.489787885281885,1291,-484.3929999999914,-0.37520759101471063,0.5429899302865996,0.9161352036399663,745
london_us_same1530,30.0,5.0,240,-0.49010595578763433,1291,-491.935999999999,-0.38105034856700154,0.37025561580170413,0.8585921070332562,635
london_us_same1530,20.0,5.0,240,-0.4948679333586553,1291,-496.92699999999854,-0.3849163439194412,0.3710302091402014,0.8569518377912198,603
london_us_same1530,25.0,8.0,120,-0.49527036277503134,1291,-497.5320000000013,-0.3853849728892342,0.4515879163439194,0.8553944570956061,973
london_us_same1530,30.0,5.0,480,-0.49636057770651476,1291,-496.79599999999823,-0.38481487219209776,0.34082106893880715,0.8696054667455834,545
london_us_same1530,4.0,5.0,120,-0.49641151377103054,1291,-504.9479999999994,-0.3911293570875286,0.49341595662277304,0.8075243249506946,347
london_us_same1530,4.0,12.0,1440,-0.4968811345357966,1291,-497.3199999999963,-0.38522075910146886,0.656855151045701,0.8695822288610036,226
london_us_same1530,20.0,10.0,120,-0.4975859972404741,1291,-499.3300000000004,-0.38677769171185156,0.4608830364058869,0.859472828214517,1045
london_us_same1530,15.0,10.0,1440,-0.4996838404464686,1291,-494.82399999999166,-0.38328737412857605,0.44229279628195195,0.9110380944521795,577
london_us_same1530,25.0,15.0,480,-0.500795062751654,1291,-497.40999999999644,-0.3852904725019337,0.4616576297443842,0.8993572265076494,1078
london_us_same1530,10.0,5.0,1440,-0.5011798397225714,1291,-501.0019999999972,-0.3880728117738166,0.343144848954299,0.874374791409076,208
london_us_same1530,30.0,25.0,480,-0.5013779669255645,1291,-497.6379999999947,-0.38546707978310973,0.46630518977536795,0.9021072866274926,1204
london_us_same1530,25.0,20.0,120,-0.5031742351702134,1291,-504.6539999999991,-0.39090162664601014,0.4740511231603408,0.8616434484106739,1232
london_us_same1530,5.0,15.0,1440,-0.5039934450719703,1291,-502.4419999999957,-0.3891882261812515,0.6320681642137878,0.8849590853546436,341
london_us_same1530,20.0,12.0,120,-0.5076311184949439,1291,-509.4599999999996,-0.3946243222308285,0.4670797831138652,0.8590965373747086,1103
london_us_same1530,12.0,20.0,480,-0.5092337341832047,1291,-506.40899999999465,-0.39226103795506945,0.4856700232378002,0.8946034776071763,961
london_us_same1530,25.0,20.0,480,-0.5105565689876919,1291,-507.25299999999424,-0.39291479473276086,0.46630518977536795,0.8982235525257676,1161
london_us_same1530,20.0,15.0,240,-0.5109101491076852,1291,-509.54099999999517,-0.39468706429124334,0.47947327652982186,0.8834068455611682,1104
london_us_same1530,25.0,10.0,120,-0.5110599187700055,1291,-513.3770000000006,-0.3976584043377232,0.4608830364058869,0.8555195604716002,1062
london_us_same1530,10.0,20.0,120,-0.5143945597234538,1291,-516.6109999999996,-0.40016343919442265,0.48412083656080557,0.8563834873994901,1067
london_us_same1530,10.0,5.0,240,-0.5150914383852222,1291,-518.5879999999986,-0.401694810224631,0.3865220759101472,0.846886431745376,462
london_us_same1530,12.0,20.0,120,-0.5156134967546149,1291,-517.8019999999985,-0.4010859798605721,0.47792408985282725,0.8566306675729894,1124
london_us_same1530,25.0,12.0,120,-0.5163106577794885,1291,-518.5069999999998,-0.40163206816421365,0.4670797831138652,0.8565943711077376,1120
london_us_same1530,20.0,25.0,120,-0.5164973229473159,1291,-518.3589999999992,-0.4015174283501156,0.4740511231603408,0.8590901899551414,1231
london_us_same1530,15.0,8.0,120,-0.520014059524496,1291,-523.4600000000005,-0.40546862896979124,0.45236250968241676,0.8475040166170688,919
london_us_same1530,25.0,5.0,240,-0.5208189548431951,1291,-524.0159999999985,-0.4058993028659942,0.37025561580170413,0.8493706530100235,628
london_us_same1530,4.0,5.0,240,-0.5217249853982098,1291,-530.0759999999984,-0.4105933384972877,0.4988381099922541,0.8119833164438166,234
london_us_same1530,30.0,30.0,120,-0.5230514610860684,1291,-524.9309999999991,-0.4066080557707197,0.4740511231603408,0.8591325503472772,1267
london_us_same1530,8.0,12.0,1440,-0.5254315144258553,1291,-522.0789999999934,-0.40439891556932095,0.5274980635166537,0.8978703517501446,440
london_us_same1530,25.0,15.0,240,-0.5266597432222739,1291,-525.6929999999952,-0.4071982958946516,0.4786986831913246,0.8801224012872256,1132
