strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits,oos_n,oos_net_points,oos_ev_points,oos_wr,oos_pf,oos_time_exits,oos_compound_final,oos_compound_dd,oos_stalled,full_net_points,full_ev_points,full_wr,full_pf,robust_score
prevclose_1000close_to_1001,20.0,15.0,480,-0.28620628212083854,1291,-281.0399999999954,-0.21769171185127453,0.458559256390395,0.9441963089027388,1015,949,200.64199999999846,0.21142465753424494,0.46680716543730244,1.0350769599781537,405,145.83499999999935,0.535557324840765,True,-80.39799999999696,-0.035891964285712924,0.46205357142857145,0.9925254807030354,-1.0943771669624571
prevclose_1000close_to_1001,30.0,15.0,480,-0.22647042190832742,1291,-221.70999999999503,-0.17173508907823007,0.4562354763749032,0.9561586940190867,1084,949,194.27799999999752,0.20471865121179927,0.440463645943098,1.0322813484397684,501,148.19299999999953,0.5578083924889521,True,-27.431999999997515,-0.012246428571427463,0.44955357142857144,0.9975231542908204,-1.1259336885759812
prevclose_1000close_to_1001,8.0,15.0,120,-0.4432345599839514,1291,-452.98799999999756,-0.35088148721920803,0.4740511231603408,0.7896091084484643,1204,949,-185.87800000000925,-0.19586722866175896,0.5163329820864068,0.9301303510735758,637,148.57599999999775,0.5047466666666742,True,-638.8660000000068,-0.28520803571428877,0.4919642857142857,0.8672743273406572,-1.4598058628187163
prevclose_1000close_to_1001,5.0,15.0,120,-0.42470169748631253,1291,-433.4929999999981,-0.3357807900852038,0.48412083656080557,0.7944549839662824,1065,949,-152.15100000000348,-0.16032771338251156,0.571127502634352,0.9347530473750213,495,146.62799999999606,0.5267545629125303,True,-585.6440000000016,-0.261448214285715,0.5209821428571428,0.8681254641495292,-1.506015551902638
prevclose_1000close_to_1001,4.0,15.0,120,-0.43252586867162507,1291,-442.6219999999985,-0.34285205267234586,0.4941905499612703,0.7846575393116689,979,949,-259.9390000000035,-0.27390832455216385,0.5900948366701791,0.8819240538988727,434,145.70099999999684,0.5396507435995562,True,-702.561000000002,-0.31364330357142944,0.5348214285714286,0.8349590510816698,-1.531702013459969
prevclose_1000close_to_1001,25.0,12.0,480,-0.4375564218241741,1291,-432.9929999999936,-0.33539349341595165,0.44229279628195195,0.9138185183710853,965,949,59.492999999999256,0.06269020021074737,0.41517386722866173,1.0106439278460737,383,117.07999999999879,0.6933215984577041,True,-373.4999999999943,-0.1667410714285689,0.43080357142857145,0.9648092482237863,-1.8548597401298887
prevclose_1000close_to_1001,5.0,12.0,120,-0.4218914644586429,1291,-430.5539999999985,-0.33350426026336055,0.4833462432223083,0.795077137474811,1053,949,-165.43000000000393,-0.17432033719705367,0.5637513171759747,0.928391605243518,462,119.83599999999637,0.6334954277150917,True,-595.9840000000024,-0.2660642857142868,0.5174107142857143,0.8648947760480112,-1.8679014748541283
prevclose_1000close_to_1001,4.0,12.0,120,-0.43160135857883836,1291,-441.68299999999886,-0.3421247095274972,0.49341595662277304,0.7845967849698663,967,949,-271.66800000000376,-0.2862676501580651,0.5827186512118019,0.8756773453963836,403,118.29499999999575,0.661307870701762,True,-713.3510000000026,-0.31846026785714404,0.53125,0.8315852074720483,-1.922562776044628
prevclose_1000close_to_1001,8.0,12.0,120,-0.4442874278061924,1291,-454.21199999999794,-0.351829589465529,0.47327652982184354,0.788374608978607,1191,949,-272.8130000000092,-0.28747418335090535,0.5047418335089568,0.8975521846856794,598,111.501999999997,0.6366308626847862,True,-727.0250000000071,-0.32456473214286036,0.48660714285714285,0.848827716932043,-1.944686240724373
prevclose_1000close_to_1001,20.0,12.0,480,-0.4255106210715812,1291,-420.8449999999932,-0.3259837335398863,0.44461657629744383,0.9159373056832344,917,949,28.85799999999881,0.0304088514225488,0.4309799789251844,1.005304125171325,336,113.40899999999897,0.7002347182059935,True,-391.9869999999944,-0.17499419642856892,0.4388392857142857,0.9624784890275621,-1.962154803542066
