strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
prevclose_0959_to_1000,4.0,15.0,240,-0.41679105753246165,1291,-421.51599999999553,-0.3265034856700198,0.5135553834237025,0.8295859844543054,809
prevclose_0959_to_1000,20.0,12.0,120,-0.4168999430429994,1291,-424.75900000000047,-0.3290154918667703,0.47792408985282725,0.8013402409496553,1255
prevclose_0959_to_1000,25.0,15.0,120,-0.4173879580209992,1291,-425.0630000000008,-0.3292509682416737,0.47792408985282725,0.8030681602852446,1270
prevclose_0959_to_1000,15.0,5.0,240,-0.4179032599665596,1291,-422.0519999999956,-0.3269186676994544,0.42370255615801705,0.8349286956358507,866
prevclose_0959_to_1000,25.0,10.0,120,-0.4183188551076468,1291,-426.1039999999998,-0.3300573199070487,0.4756003098373354,0.8022382466062669,1233
prevclose_0959_to_1000,4.0,25.0,240,-0.4185268406815898,1291,-423.33899999999517,-0.32791556932610005,0.5135553834237025,0.828975015200149,841
prevclose_0959_to_1000,15.0,15.0,120,-0.42012992978849706,1291,-428.00900000000115,-0.331532920216887,0.47792408985282725,0.8017032774330562,1263
prevclose_0959_to_1000,15.0,10.0,120,-0.4210595624982523,1291,-429.0500000000002,-0.332339271882262,0.4756003098373354,0.8008709603909344,1226
prevclose_0959_to_1000,30.0,5.0,240,-0.42124281650868767,1291,-425.5769999999952,-0.32964910921765705,0.4229279628195198,0.8335563912950311,888
prevclose_0959_to_1000,20.0,5.0,240,-0.42267610137122197,1291,-427.0909999999956,-0.33082184353214217,0.4229279628195198,0.8329642643154732,880
prevclose_0959_to_1000,12.0,8.0,240,-0.4229554674570414,1291,-426.4839999999947,-0.3303516653756737,0.45236250968241676,0.8409565785847569,1056
prevclose_0959_to_1000,20.0,8.0,1440,-0.42364290250540293,1291,-418.16899999999714,-0.3239109217660706,0.3841982958946553,0.9236982210623854,518
prevclose_0959_to_1000,20.0,10.0,480,-0.42465335713737207,1291,-420.17399999999816,-0.32546398140975846,0.43299767621998453,0.9142889664592506,824
prevclose_0959_to_1000,30.0,8.0,120,-0.4246994183214749,1291,-432.9510000000005,-0.3353609604957401,0.4748257164988381,0.7991847741639829,1184
prevclose_0959_to_1000,15.0,25.0,480,-0.42482121808303763,1291,-420.03600000000097,-0.325357087529048,0.47250193648334626,0.9171227648001615,1063
prevclose_0959_to_1000,8.0,8.0,120,-0.4257876747901912,1291,-434.30800000000045,-0.3364120836560809,0.47714949651433,0.7970188540446158,1116
prevclose_0959_to_1000,10.0,8.0,120,-0.4262146830763416,1291,-434.67300000000046,-0.33669481022463243,0.4756003098373354,0.7976351591993731,1147
prevclose_0959_to_1000,12.0,15.0,120,-0.42704077844606064,1291,-435.4440000000011,-0.33729202168861433,0.47792408985282725,0.7982586392775848,1251
prevclose_0959_to_1000,25.0,8.0,120,-0.42709846142185764,1291,-435.53400000000033,-0.3373617350890785,0.4748257164988381,0.7979867038781205,1183
prevclose_0959_to_1000,25.0,5.0,240,-0.4279082950567353,1291,-432.6219999999953,-0.3351061192873705,0.4229279628195198,0.8308010844449746,886
prevclose_0959_to_1000,12.0,10.0,120,-0.42796720391297693,1291,-436.4850000000001,-0.33809837335398923,0.4756003098373354,0.7974202567212143,1214
prevclose_0959_to_1000,4.0,10.0,240,-0.43147929782946165,1291,-437.1169999999961,-0.33858791634391644,0.5089078233927188,0.8230481095302168,746
prevclose_0959_to_1000,12.0,8.0,480,-0.4322134718717614,1291,-428.7330000000002,-0.3320937257939583,0.42989930286599537,0.9044411709836451,574
prevclose_0959_to_1000,20.0,5.0,480,-0.4330599534435631,1291,-431.1689999999983,-0.33398063516653625,0.33230054221533695,0.8899855965686924,474
prevclose_0959_to_1000,10.0,5.0,240,-0.43435531054442234,1291,-439.49599999999486,-0.3404306738962005,0.4252517428350116,0.8276983584345872,812
prevclose_0959_to_1000,30.0,8.0,1440,-0.4347813364501336,1291,-429.3449999999955,-0.33256777691711503,0.3803253292021689,0.9220396559209612,609
prevclose_0959_to_1000,30.0,12.0,240,-0.43503912910693204,1291,-438.6769999999942,-0.33979628195197076,0.4562354763749032,0.8408818949504305,1212
