reclaim,wait,tp2,sl2,b_train_final,b_train_dd,b_train_wr,b_train_pos_years,b_oos_final,b_oos_dd,b_oos_wr,b_oos_pos_years,b_oos_reclaims,ab_train_final,ab_train_dd,ab_train_wr,ab_train_pos_years,ab_oos_final,ab_oos_dd,ab_oos_wr,ab_oos_pos_years,ab_oos_reclaims,ab_oos_maxdayloss,ab_oos_maxrisk,ab_ret_2023,ab_ret_2024,ab_ret_2025,ab_ret_2026
0.5,30,20.0,10.0,540.8339999999992,0.423635416166194,0.6451612903225806,3,754.262000000002,0.3861282826088379,0.6896551724137931,4,155,198.68899999999894,0.3886680409833567,0.5370370370370371,1,1571.3830000000014,0.5271083589856085,0.6759581881533101,4,155,0.19853422184015387,0.19954205099297095,0.365726666666667,0.46618405830351795,0.46387680158209643,0.7869153713455899
0.5,30,20.0,12.0,526.7279999999994,0.3901532083958929,0.6468590831918506,3,1125.9800000000016,0.3794933326377596,0.7068965517241379,4,155,197.85299999999893,0.3947098720298123,0.5373831775700935,1,2592.2160000000003,0.4913291805109483,0.6898954703832753,4,155,0.16012553842212285,0.19992802591067196,0.40225333333333535,0.5585771472582206,0.3592737655111833,1.908628211342703
0.5,30,20.0,15.0,192.6559999999995,0.3837433586140517,0.6242774566473989,1,1194.4430000000011,0.3161052372756326,0.7176724137931034,4,155,197.20299999999907,0.3918593033009349,0.5226130653266332,1,2651.924999999999,0.5754352288784028,0.6986062717770035,4,155,0.1821044444865984,0.19894756736861968,0.6089633333333344,0.6972481245688187,0.43293870072737906,1.2590242136422698
0.5,30,25.0,6.0,329.1189999999999,0.4899520236962362,0.6230899830220713,3,199.18700000000308,0.5025610289067824,0.646875,2,102,775.0679999999991,0.42668324483757625,0.6160458452722063,4,1280.8420000000024,0.5626346837893461,0.6463414634146342,4,155,0.19410408831736004,0.19668439284757055,0.2093499999999986,0.07424925235320234,0.467228404358764,1.2398529663788196
0.5,30,25.0,8.0,667.4519999999995,0.43927038401393803,0.6400679117147708,3,638.3110000000027,0.4482539064559403,0.6767241379310345,4,155,194.66899999999896,0.400228608752452,0.5370370370370371,1,1539.4190000000021,0.5367101721500334,0.6655052264808362,4,155,0.19384094623457854,0.19872073526672002,0.28046000000000126,0.5377754869343883,0.38377195209896864,0.8832679445914495
0.5,30,25.0,10.0,523.2799999999991,0.3962513184580345,0.6451612903225806,3,697.707000000001,0.3927630606584879,0.6875,4,155,198.68899999999894,0.3886680409833567,0.5370370370370371,1,1896.3220000000001,0.51979304055982,0.6742160278745645,4,155,0.19953667583870252,0.19953667583870252,0.3743200000000009,0.44704532665851926,0.4319581771036711,1.2196806356385528
0.5,30,25.0,12.0,532.4639999999997,0.38785034623623804,0.6468590831918506,3,886.5240000000008,0.3741806733531745,0.7004310344827587,4,155,197.85299999999893,0.3947098720298123,0.5373831775700935,1,2440.8139999999985,0.5490685825001486,0.6846689895470384,4,155,0.1871232974118979,0.19873669706234082,0.6041566666666685,0.6455001277930046,0.1628025033716689,1.6507133905435865
0.5,30,25.0,15.0,192.6559999999995,0.3837433586140517,0.6242774566473989,1,876.3120000000006,0.3915229592183399,0.7112068965517241,4,155,197.20299999999907,0.3918593033009349,0.5226130653266332,1,2889.766999999997,0.6041825861305801,0.6933797909407665,4,155,0.19384221437592072,0.1978945667222151,0.9224933333333349,0.6924601385700495,0.3674168112010445,1.1649973366138089
0.5,30,30.0,6.0,447.91799999999967,0.5008751693812462,0.6230899830220713,3,198.72700000000304,0.5104824307514154,0.646875,2,102,801.4459999999995,0.46171367043525025,0.6160458452722063,4,1174.6780000000017,0.562175629636702,0.6428571428571429,4,155,0.19622752581618372,0.1988150622291129,0.194483333333332,0.08876362164953733,0.3576161147037129,1.2177209549952952
0.5,30,30.0,8.0,474.3929999999991,0.3897800759652327,0.6383701188455009,3,582.4260000000017,0.44621626531559466,0.6724137931034483,4,155,194.66899999999896,0.400228608752452,0.5370370370370371,1,1795.4080000000017,0.5792517985032744,0.662020905923345,4,155,0.18970652400736024,0.19505724930267007,0.2805500000000014,0.5969101818229208,0.3617592835591188,1.1491391032884506
